Manager,Date,Agent Group,Agent Name,Interaction Type,Accepted,Rejected,Short,Engage Time,Hold Time,Wrap Time,Handle Time,Handle Time Minutes,Avg Engage Time,Avg Hold Time,Avg Wrap Time,Avg Handle Time,Engage Time %
Manager1,7/2/2019,Queue1,Agent8,Outbound,5,0,0,00:40:51,00:11:15,00:03:26,00:59:00,59,00:08:10,00:05:38,00:00:52,00:11:48,1.54%
Manager2,7/2/2019,Queue1,Agent12,Inbound,127,0,0,10:59:57,04:48:19,02:02:57,18:17:06,1097,00:05:12,00:02:30,00:00:59,00:08:34,24.60%
Manager2,7/2/2019,Queue1,Agent12,Internal,4,0,0,00:09:51,00:00:00,00:04:02,00:13:53,14,00:02:28,00:00:00,00:01:01,00:03:28,0.37%
Manager2,7/2/2019,Queue1,Agent12,Outbound,9,0,0,01:00:53,00:19:37,00:09:04,01:44:03,104,00:06:46,00:02:11,00:01:00,00:11:34,2.27%
Manager2,7/2/2019,Queue1,Agent13,Inbound,69,0,0,03:40:28,01:39:49,01:06:39,06:35:35,396,00:03:12,00:02:07,00:00:59,00:05:30,19.41%
Manager2,7/2/2019,Queue1,Agent13,Internal,3,0,0,00:08:19,00:00:28,00:03:00,00:11:47,12,00:02:46,00:00:28,00:01:00,00:03:56,0.73%
Manager2,7/2/2019,Queue1,Agent13,Outbound,2,0,0,00:07:41,00:00:22,00:01:59,00:10:49,11,00:03:51,00:00:22,00:01:00,00:05:25,0.68%
Manager2,7/2/2019,Queue1,Agent16,Inbound,72,0,0,06:27:42,02:20:47,01:08:04,10:14:25,614,00:05:23,00:02:52,00:01:00,00:08:05,14.58%
Manager2,7/2/2019,Queue1,Agent16,Internal,12,0,0,00:30:03,00:01:43,00:12:08,00:43:54,44,00:02:30,00:01:43,00:01:01,00:03:40,1.13%
Manager2,7/2/2019,Queue1,Agent16,Outbound,30,0,0,03:08:19,01:16:43,00:27:00,05:39:03,339,00:06:17,00:03:20,00:01:00,00:09:25,7.08%
Manager3,7/2/2019,Queue2,Agent29,Inbound,148,0,1,06:54:29,08:41:14,02:25:13,18:11:48,1092,00:02:48,00:04:25,00:01:00,00:07:20,15.68%
Manager3,7/2/2019,Queue2,Agent29,Internal,2,0,0,00:05:20,00:01:47,00:02:01,00:09:08,9,00:02:40,00:01:47,00:01:01,00:04:34,0.20%
Manager3,7/2/2019,Queue2,Agent29,Outbound,5,0,0,00:33:52,00:23:19,00:04:18,01:11:12,71,00:06:46,00:04:40,00:00:52,00:08:54,1.28%
Manager3,7/2/2019,Queue2,Agent30,Inbound,58,0,1,07:45:42,01:06:15,00:53:46,10:32:50,633,00:08:02,00:01:39,00:00:57,00:10:12,17.68%
Manager3,7/2/2019,Queue2,Agent30,Internal,6,0,0,00:07:49,00:00:00,00:06:01,00:13:50,14,00:01:18,00:00:00,00:01:00,00:02:18,0.30%
Manager3,7/2/2019,Queue2,Agent30,Outbound,28,0,0,03:07:23,00:33:24,00:24:23,04:22:44,263,00:06:42,00:02:23,00:00:54,00:09:04,7.11%
Manager4,7/2/2019,Queue2,Agent36,Inbound,66,0,0,07:54:17,01:49:06,01:03:43,11:07:44,668,00:07:11,00:02:32,00:00:59,00:09:49,17.91%
Manager4,7/2/2019,Queue2,Agent36,Internal,8,0,0,00:21:24,00:10:19,00:08:03,00:39:46,40,00:02:41,00:02:35,00:01:00,00:04:58,0.81%
Manager4,7/2/2019,Queue2,Agent36,Outbound,19,0,0,02:29:20,00:32:03,00:16:43,03:35:14,215,00:07:52,00:02:28,00:00:56,00:10:46,5.64%
Manager5,7/2/2019,Queue3,Agent45,Inbound,107,2,0,08:57:41,06:23:03,01:35:16,17:22:09,1042,00:05:02,00:04:07,00:00:54,00:09:28,20.24%
Manager5,7/2/2019,Queue3,Agent45,Internal,6,0,0,00:31:43,00:00:00,00:05:28,00:37:11,37,00:05:17,00:00:00,00:00:55,00:06:12,1.19%
Manager5,7/2/2019,Queue3,Agent45,Outbound,12,0,2,01:10:34,00:45:57,00:08:12,02:44:15,164,00:05:53,00:06:34,00:00:49,00:11:44,2.66%
Manager5,7/2/2019,Queue3,Agent47,Inbound,154,0,0,11:43:00,02:14:05,02:20:49,16:44:00,1004,00:04:34,00:02:10,00:00:57,00:06:24,26.90%
Manager5,7/2/2019,Queue3,Agent47,Internal,13,0,0,00:40:55,00:06:23,00:12:06,00:59:48,60,00:03:09,00:02:08,00:00:56,00:04:36,1.57%
Manager5,7/2/2019,Queue3,Agent47,Outbound,16,0,0,01:24:16,00:03:10,00:15:35,02:04:44,125,00:05:16,00:01:03,00:00:58,00:07:20,3.22%
Manager5,7/2/2019,Queue3,Agent49,Inbound,70,0,0,11:47:26,00:47:43,00:58:32,13:45:11,825,00:10:06,00:01:13,00:00:52,00:11:47,26.16%
Manager5,7/2/2019,Queue3,Agent49,Internal,5,0,0,00:17:27,00:00:00,00:02:21,00:29:54,30,00:03:29,00:00:00,00:00:47,00:05:59,0.65%
Manager5,7/2/2019,Queue3,Agent49,Outbound,24,0,0,06:13:14,00:18:02,00:18:05,07:20:00,440,00:15:33,00:01:23,00:00:49,00:17:36,13.80%
Manager1,7/3/2019,Queue1,Agent2,Inbound,131,0,0,09:14:51,02:57:42,02:09:43,14:35:35,876,00:04:14,00:01:39,00:01:00,00:06:38,26.15%
Manager1,7/3/2019,Queue1,Agent2,Internal,3,0,0,00:09:17,00:00:00,00:03:03,00:12:20,12,00:03:06,00:00:00,00:01:01,00:04:07,0.44%
Manager1,7/3/2019,Queue1,Agent2,Outbound,13,0,0,01:15:29,00:19:27,00:12:17,02:12:08,132,00:05:48,00:01:57,00:00:57,00:09:26,3.56%
Manager1,7/3/2019,Queue1,Agent8,Inbound,53,0,0,08:16:32,02:56:45,00:51:38,12:07:57,728,00:09:22,00:03:46,00:01:01,00:13:14,23.09%
Manager1,7/3/2019,Queue1,Agent8,Internal,1,0,1,00:00:04,00:00:00,00:01:00,00:01:04,1,00:00:04,00:00:00,00:01:00,00:01:04,0.00%
Manager1,7/3/2019,Queue1,Agent8,Outbound,4,0,0,01:26:01,00:15:17,00:04:02,01:58:16,118,00:21:30,00:03:49,00:01:01,00:23:39,4.00%
Manager2,7/3/2019,Queue1,Agent12,Inbound,100,0,0,09:15:04,03:36:05,01:38:05,14:54:21,894,00:05:33,00:02:24,00:01:00,00:08:41,26.64%
Manager2,7/3/2019,Queue1,Agent12,Internal,2,0,0,00:04:49,00:00:00,00:02:01,00:06:50,7,00:02:25,00:00:00,00:01:01,00:03:25,0.23%
Manager2,7/3/2019,Queue1,Agent12,Outbound,10,0,0,01:44:15,00:17:59,00:09:06,02:34:16,154,00:10:26,00:03:00,00:00:55,00:11:52,5.00%
Manager2,7/3/2019,Queue1,Agent13,Inbound,148,0,0,07:34:26,02:55:44,02:26:42,13:16:01,796,00:03:04,00:01:45,00:01:00,00:05:12,21.38%
Manager2,7/3/2019,Queue1,Agent13,Internal,3,0,0,00:06:00,00:00:07,00:03:02,00:09:09,9,00:02:00,00:00:07,00:01:01,00:03:03,0.28%
Manager2,7/3/2019,Queue1,Agent13,Outbound,10,0,0,00:53:53,00:12:47,00:10:04,01:29:41,90,00:05:23,00:02:08,00:01:00,00:08:09,2.53%
Manager2,7/3/2019,Queue1,Agent16,Inbound,49,0,1,04:56:20,01:47:12,00:46:22,07:49:54,470,00:06:03,00:03:04,00:00:59,00:09:24,15.78%
Manager2,7/3/2019,Queue1,Agent16,Internal,7,0,1,00:12:50,00:04:21,00:06:54,00:24:59,25,00:01:50,00:04:21,00:00:59,00:03:07,0.68%
Manager2,7/3/2019,Queue1,Agent16,Outbound,26,0,1,03:14:35,00:55:14,00:23:50,05:08:14,308,00:07:29,00:03:04,00:01:00,00:10:38,10.36%
Manager3,7/3/2019,Queue2,Agent29,Inbound,110,0,0,05:39:41,06:04:22,01:47:07,13:40:40,821,00:03:05,00:03:53,00:01:00,00:07:28,17.27%
Manager3,7/3/2019,Queue2,Agent29,Internal,2,0,0,00:01:35,00:00:00,00:02:00,00:03:35,4,00:00:48,00:00:00,00:01:00,00:01:48,0.08%
Manager3,7/3/2019,Queue2,Agent29,Outbound,6,0,0,00:39:12,00:02:55,00:05:49,00:53:58,54,00:06:32,00:01:28,00:00:58,00:07:43,1.99%
Manager3,7/3/2019,Queue2,Agent30,Inbound,46,0,0,04:09:42,01:08:06,00:42:18,06:36:49,397,00:05:26,00:02:00,00:00:59,00:07:47,11.73%
Manager3,7/3/2019,Queue2,Agent30,Internal,3,0,0,00:06:23,00:00:00,00:03:01,00:09:24,9,00:02:08,00:00:00,00:01:00,00:03:08,0.30%
Manager3,7/3/2019,Queue2,Agent30,Outbound,40,0,1,05:03:09,01:02:45,00:36:26,07:04:44,425,00:07:35,00:02:19,00:00:56,00:10:37,14.25%
Manager4,7/3/2019,Queue2,Agent36,Inbound,55,0,0,06:40:56,01:08:13,00:53:32,08:56:25,536,00:07:17,00:02:08,00:00:59,00:09:45,18.82%
Manager4,7/3/2019,Queue2,Agent36,Internal,4,0,0,00:05:50,00:03:33,00:04:00,00:13:23,13,00:01:28,00:03:33,00:01:00,00:03:21,0.27%
Manager4,7/3/2019,Queue2,Agent36,Outbound,22,0,0,03:58:02,00:29:08,00:20:08,05:09:20,309,00:10:49,00:01:57,00:00:58,00:13:27,11.17%
Manager5,7/3/2019,Queue3,Agent45,Inbound,91,0,0,09:20:56,05:04:37,01:22:09,16:11:08,971,00:06:10,00:04:07,00:00:54,00:10:27,26.21%
Manager5,7/3/2019,Queue3,Agent45,Internal,8,0,0,00:18:01,00:05:52,00:06:22,00:30:15,30,00:02:15,00:05:52,00:00:48,00:03:47,0.84%
Manager5,7/3/2019,Queue3,Agent45,Outbound,7,0,0,00:43:36,00:32:10,00:06:37,01:27:58,88,00:06:14,00:08:03,00:00:57,00:12:34,2.04%
Manager5,7/3/2019,Queue3,Agent47,Inbound,120,0,0,09:21:55,01:56:57,01:52:33,14:01:34,842,00:04:41,00:02:33,00:00:59,00:06:47,27.81%
Manager5,7/3/2019,Queue3,Agent47,Internal,3,0,0,00:05:17,00:02:48,00:03:01,00:11:06,11,00:01:46,00:02:48,00:01:00,00:03:42,0.26%
Manager5,7/3/2019,Queue3,Agent47,Outbound,10,0,0,00:47:15,00:01:35,00:09:25,01:10:50,71,00:04:44,00:00:48,00:00:57,00:06:26,2.34%
Manager5,7/3/2019,Queue3,Agent49,Inbound,23,0,0,02:34:37,00:20:55,00:21:39,03:28:55,209,00:06:43,00:01:37,00:00:56,00:08:21,9.53%
Manager5,7/3/2019,Queue3,Agent49,Internal,7,0,0,00:26:44,00:00:00,00:04:54,00:31:38,32,00:03:49,00:00:00,00:00:49,00:04:31,1.65%
Manager5,7/3/2019,Queue3,Agent49,Outbound,23,0,0,06:33:01,00:20:10,00:16:32,07:37:20,457,00:17:05,00:01:41,00:00:50,00:17:35,24.23%
Manager1,7/3/2019,Queue1,Agent2,Inbound,26,0,0,02:14:42,00:25:18,00:25:14,03:08:09,188,00:05:11,00:01:12,00:01:01,00:06:58,25.30%
Manager1,7/3/2019,Queue1,Agent2,Internal,2,0,1,00:00:53,00:00:00,00:01:11,00:02:04,2,00:00:27,00:00:00,00:00:36,00:01:02,0.17%
Manager1,7/3/2019,Queue1,Agent2,Outbound,5,0,0,00:45:27,00:03:12,00:05:04,00:57:43,58,00:09:05,00:01:36,00:01:01,00:11:33,8.54%
Manager1,7/3/2019,Queue1,Agent8,Inbound,15,0,0,03:14:31,00:42:38,00:15:06,04:26:27,266,00:12:58,00:03:33,00:01:00,00:16:39,36.22%
Manager1,7/3/2019,Queue1,Agent8,Outbound,1,0,0,00:12:12,00:16:43,00:01:01,00:32:14,32,00:12:12,00:16:43,00:01:01,00:32:14,2.27%
Manager2,7/3/2019,Queue1,Agent12,Inbound,25,0,0,02:37:44,00:55:07,00:25:07,04:04:00,244,00:06:19,00:02:30,00:01:00,00:09:23,29.51%
Manager2,7/3/2019,Queue1,Agent12,Internal,1,0,0,00:00:40,00:00:00,00:01:00,00:01:40,2,00:00:40,00:00:00,00:01:00,00:01:40,0.12%
Manager2,7/3/2019,Queue1,Agent13,Inbound,31,0,0,01:40:55,00:44:07,00:30:27,02:56:02,176,00:03:15,00:02:27,00:00:59,00:05:41,18.89%
Manager2,7/3/2019,Queue1,Agent13,Internal,2,0,0,00:01:47,00:00:00,00:02:02,00:03:49,4,00:00:54,00:00:00,00:01:01,00:01:55,0.33%
Manager2,7/3/2019,Queue1,Agent16,Inbound,13,0,0,00:54:15,00:20:54,00:13:06,01:29:23,89,00:04:10,00:02:19,00:01:00,00:06:53,10.12%
Manager2,7/3/2019,Queue1,Agent16,Internal,3,0,0,00:06:16,00:00:00,00:02:23,00:18:26,18,00:02:05,00:00:00,00:00:48,00:04:37,1.17%
Manager2,7/3/2019,Queue1,Agent16,Outbound,4,0,0,00:39:03,00:03:50,00:04:02,00:48:41,49,00:09:46,00:01:55,00:01:01,00:12:10,7.28%
Manager3,7/3/2019,Queue2,Agent29,Inbound,34,0,0,01:54:13,01:16:39,00:34:16,03:46:15,226,00:03:22,00:03:04,00:01:00,00:06:39,21.64%
Manager3,7/3/2019,Queue2,Agent29,Internal,1,0,0,00:01:06,00:01:54,00:01:00,00:04:00,4,00:01:06,00:01:54,00:01:00,00:04:00,0.21%
Manager3,7/3/2019,Queue2,Agent29,Outbound,1,0,0,00:00:19,00:00:00,00:01:00,00:01:53,2,00:00:19,00:00:00,00:01:00,00:01:53,0.06%
Manager3,7/3/2019,Queue2,Agent30,Inbound,14,0,0,01:34:48,00:14:42,00:14:07,02:26:49,147,00:06:46,00:01:38,00:01:01,00:09:47,17.50%
Manager3,7/3/2019,Queue2,Agent30,Outbound,3,0,0,00:34:22,00:06:05,00:02:05,00:44:50,45,00:11:27,00:03:03,00:00:42,00:14:57,6.34%
Manager5,7/3/2019,Queue3,Agent45,Inbound,26,0,0,02:02:02,01:29:54,00:24:09,03:58:40,239,00:04:42,00:04:44,00:00:56,00:09:11,22.99%
Manager5,7/3/2019,Queue3,Agent47,Inbound,24,0,0,01:53:29,00:22:11,00:22:49,02:39:01,159,00:04:44,00:01:51,00:01:00,00:06:38,25.97%
Manager5,7/3/2019,Queue3,Agent47,Internal,2,0,0,00:01:06,00:00:01,00:01:40,00:02:47,3,00:00:33,00:00:01,00:00:50,00:01:24,0.25%
Manager5,7/3/2019,Queue3,Agent47,Outbound,2,0,0,00:08:25,00:00:00,00:02:01,00:11:41,12,00:04:13,00:00:00,00:01:01,00:05:51,1.93%
Manager5,7/3/2019,Queue3,Agent49,Inbound,13,0,0,01:25:07,00:05:14,00:12:14,01:44:05,104,00:06:33,00:00:45,00:00:56,00:08:00,15.88%
Manager5,7/3/2019,Queue3,Agent49,Internal,4,0,1,00:10:58,00:02:39,00:02:20,00:19:21,19,00:02:45,00:02:39,00:00:35,00:04:50,2.05%
Manager5,7/3/2019,Queue3,Agent49,Outbound,6,0,0,00:40:06,00:06:32,00:05:02,00:57:49,58,00:06:41,00:01:38,00:01:00,00:09:38,7.48%
Manager1,7/8/2019,Queue1,Agent2,Inbound,145,0,2,08:56:39,03:55:19,02:16:39,15:30:35,931,00:03:42,00:02:02,00:00:59,00:06:17,25.26%
Manager1,7/8/2019,Queue1,Agent2,Internal,1,0,0,00:00:36,00:00:00,00:01:01,00:01:37,2,00:00:36,00:00:00,00:01:01,00:01:37,0.03%
Manager1,7/8/2019,Queue1,Agent2,Outbound,7,0,0,00:39:07,00:12:44,00:06:27,01:09:05,69,00:05:35,00:04:15,00:00:55,00:06:55,1.84%
Manager1,7/8/2019,Queue1,Agent8,Inbound,68,0,0,17:23:31,05:33:18,01:00:59,24:10:48,1451,00:15:21,00:05:39,00:00:55,00:21:02,38.54%
Manager1,7/8/2019,Queue1,Agent8,Internal,4,0,0,00:16:51,00:00:00,00:01:41,00:18:32,19,00:04:13,00:00:00,00:00:34,00:04:38,0.62%
Manager1,7/8/2019,Queue1,Agent8,Outbound,5,0,0,00:27:19,00:00:00,00:04:02,00:32:21,32,00:05:28,00:00:00,00:01:01,00:06:28,1.01%
Manager2,7/8/2019,Queue1,Agent12,Inbound,128,0,0,11:52:15,04:45:31,02:06:48,19:08:26,1148,00:05:34,00:02:32,00:01:00,00:08:50,26.67%
Manager2,7/8/2019,Queue1,Agent12,Internal,3,0,0,00:10:04,00:01:52,00:03:00,00:20:11,20,00:03:21,00:00:56,00:01:00,00:05:03,0.38%
Manager2,7/8/2019,Queue1,Agent12,Outbound,7,0,0,00:46:33,00:21:21,00:07:03,01:25:16,85,00:06:39,00:03:34,00:01:00,00:09:28,1.74%
Manager2,7/8/2019,Queue1,Agent13,Inbound,172,0,1,08:42:37,03:52:44,02:46:17,15:41:42,942,00:03:02,00:02:04,00:01:00,00:05:17,19.65%
Manager2,7/8/2019,Queue1,Agent13,Internal,4,0,0,00:09:21,00:00:00,00:04:02,00:13:23,13,00:02:20,00:00:00,00:01:01,00:03:21,0.35%
Manager2,7/8/2019,Queue1,Agent13,Outbound,12,0,0,01:00:21,00:11:50,00:11:54,01:44:51,105,00:05:02,00:01:58,00:01:00,00:06:10,2.27%
Manager2,7/8/2019,Queue1,Agent16,Inbound,72,0,1,04:46:14,02:26:49,01:09:49,08:44:41,525,00:03:59,00:03:12,00:01:00,00:06:49,10.86%
Manager2,7/8/2019,Queue1,Agent16,Internal,5,0,0,00:20:02,00:01:44,00:05:02,00:26:48,27,00:04:00,00:01:44,00:01:00,00:05:22,0.76%
Manager2,7/8/2019,Queue1,Agent16,Outbound,39,0,1,04:22:11,01:14:09,00:37:33,06:53:02,413,00:06:43,00:02:33,00:00:59,00:09:50,9.94%
Manager3,7/8/2019,Queue2,Agent29,Inbound,171,0,0,06:20:56,07:12:46,02:50:21,16:37:04,997,00:02:14,00:03:14,00:01:00,00:05:46,14.44%
Manager3,7/8/2019,Queue2,Agent29,Internal,2,0,0,00:04:58,00:00:00,00:01:01,00:05:59,6,00:02:29,00:00:00,00:01:01,00:03:00,0.19%
Manager3,7/8/2019,Queue2,Agent29,Outbound,9,0,0,00:13:58,00:23:20,00:07:04,00:59:19,59,00:01:33,00:07:47,00:01:01,00:04:14,0.53%
Manager3,7/8/2019,Queue2,Agent30,Inbound,64,0,0,06:31:46,02:33:45,01:01:42,11:07:17,667,00:06:07,00:03:16,00:00:59,00:09:32,14.05%
Manager3,7/8/2019,Queue2,Agent30,Internal,3,0,0,00:04:33,00:00:00,00:03:01,00:07:34,8,00:01:31,00:00:00,00:01:00,00:02:31,0.16%
Manager3,7/8/2019,Queue2,Agent30,Outbound,19,0,0,02:20:24,00:41:21,00:17:21,03:38:12,218,00:07:23,00:02:45,00:00:58,00:10:23,5.03%
Manager4,7/8/2019,Queue2,Agent36,Inbound,64,0,1,06:50:42,01:30:30,01:02:46,09:36:00,576,00:06:25,00:02:27,00:01:00,00:08:52,15.46%
Manager4,7/8/2019,Queue2,Agent36,Internal,12,0,0,00:24:39,00:05:00,00:11:20,00:40:59,41,00:02:03,00:01:15,00:00:57,00:03:25,0.93%
Manager4,7/8/2019,Queue2,Agent36,Outbound,24,0,0,03:46:13,00:49:40,00:23:15,05:29:39,330,00:09:26,00:03:33,00:00:58,00:11:46,8.52%
Manager5,7/8/2019,Queue3,Agent45,Inbound,134,0,0,09:15:04,05:50:05,02:00:50,17:23:24,1043,00:04:09,00:03:20,00:00:55,00:07:44,20.78%
Manager5,7/8/2019,Queue3,Agent45,Internal,4,0,0,00:16:11,00:00:00,00:03:33,00:19:44,20,00:04:03,00:00:00,00:00:53,00:04:56,0.61%
Manager5,7/8/2019,Queue3,Agent45,Outbound,7,0,0,01:01:32,00:20:16,00:05:43,01:40:18,100,00:08:47,00:04:03,00:00:49,00:12:32,2.30%
Manager5,7/8/2019,Queue3,Agent47,Inbound,153,0,0,12:35:09,02:32:56,02:24:11,17:50:15,1070,00:04:56,00:02:41,00:00:59,00:06:54,29.68%
Manager5,7/8/2019,Queue3,Agent47,Internal,6,0,0,00:17:19,00:04:36,00:06:04,00:27:59,28,00:02:53,00:01:32,00:01:01,00:04:40,0.68%
Manager5,7/8/2019,Queue3,Agent47,Outbound,7,0,0,00:36:33,00:00:00,00:06:04,00:57:26,57,00:05:13,00:00:00,00:00:52,00:07:11,1.44%
Manager5,7/8/2019,Queue3,Agent49,Inbound,58,0,0,09:49:49,00:55:28,00:53:34,11:56:15,716,00:10:10,00:02:03,00:00:56,00:11:56,22.17%
Manager5,7/8/2019,Queue3,Agent49,Internal,1,0,0,00:10:19,00:00:00,00:01:00,00:24:52,25,00:10:19,00:00:00,00:01:00,00:12:26,0.39%
Manager5,7/8/2019,Queue3,Agent49,Outbound,21,0,0,04:29:47,00:09:39,00:16:41,05:24:34,325,00:12:51,00:02:25,00:00:48,00:12:59,10.14%
Manager1,7/5/2019,Queue1,Agent2,Inbound,157,0,1,09:58:31,02:56:36,02:35:25,15:59:08,959,00:03:49,00:01:22,00:01:00,00:05:57,22.34%
Manager1,7/5/2019,Queue1,Agent2,Internal,3,0,0,00:04:12,00:06:23,00:03:02,00:13:37,14,00:01:24,00:03:12,00:01:01,00:04:32,0.16%
Manager1,7/5/2019,Queue1,Agent2,Outbound,12,0,0,01:14:23,00:14:07,00:11:47,01:49:23,109,00:06:12,00:03:32,00:00:59,00:07:49,2.78%
Manager1,7/5/2019,Queue1,Agent8,Inbound,72,0,0,13:42:12,03:42:35,01:06:00,18:42:37,1123,00:11:25,00:03:50,00:00:57,00:15:23,30.42%
Manager1,7/5/2019,Queue1,Agent8,Internal,1,0,0,00:12:33,00:03:54,00:01:00,00:17:27,17,00:12:33,00:03:54,00:01:00,00:17:27,0.46%
Manager1,7/5/2019,Queue1,Agent8,Outbound,3,0,0,00:44:00,00:09:01,00:02:03,00:56:30,57,00:14:40,00:04:31,00:00:41,00:18:50,1.63%
Manager2,7/5/2019,Queue1,Agent12,Inbound,128,0,0,11:25:28,04:24:15,02:04:13,18:25:20,1105,00:05:21,00:02:20,00:01:01,00:08:26,25.70%
Manager2,7/5/2019,Queue1,Agent12,Internal,1,0,0,00:03:54,00:00:00,00:01:00,00:04:54,5,00:03:54,00:00:00,00:01:00,00:04:54,0.15%
Manager2,7/5/2019,Queue1,Agent12,Outbound,7,0,0,01:39:07,00:06:27,00:07:02,02:02:14,122,00:14:10,00:02:09,00:01:00,00:15:17,3.72%
Manager2,7/5/2019,Queue1,Agent13,Inbound,153,0,0,08:16:19,03:43:08,02:27:40,14:35:58,876,00:03:15,00:02:15,00:01:00,00:05:39,18.88%
Manager2,7/5/2019,Queue1,Agent13,Internal,3,0,0,00:07:48,00:00:00,00:03:02,00:10:50,11,00:02:36,00:00:00,00:01:01,00:03:37,0.30%
Manager2,7/5/2019,Queue1,Agent13,Outbound,7,0,0,00:18:31,00:05:26,00:06:01,00:34:05,34,00:02:39,00:01:22,00:01:00,00:04:52,0.70%
Manager2,7/5/2019,Queue1,Agent16,Inbound,59,0,0,05:02:01,01:37:04,00:58:12,07:55:14,475,00:05:07,00:02:37,00:00:59,00:07:47,11.35%
Manager2,7/5/2019,Queue1,Agent16,Internal,8,0,0,00:25:30,00:04:52,00:07:04,01:01:39,62,00:03:11,00:02:26,00:01:01,00:06:10,0.96%
Manager2,7/5/2019,Queue1,Agent16,Outbound,50,0,1,04:44:38,01:34:14,00:46:28,08:08:54,489,00:05:42,00:03:15,00:00:56,00:08:44,10.70%
Manager3,7/5/2019,Queue2,Agent29,Inbound,167,0,0,07:49:51,05:42:37,02:45:56,16:37:21,997,00:02:49,00:02:36,00:01:00,00:05:58,17.97%
Manager3,7/5/2019,Queue2,Agent29,Internal,2,0,0,00:03:58,00:02:04,00:02:00,00:08:02,8,00:01:59,00:02:04,00:01:00,00:04:01,0.15%
Manager3,7/5/2019,Queue2,Agent29,Outbound,6,0,0,00:16:10,00:21:54,00:06:03,00:58:46,59,00:02:42,00:07:18,00:01:01,00:07:21,0.62%
Manager3,7/5/2019,Queue2,Agent30,Inbound,23,0,0,02:07:23,00:35:10,00:23:14,03:29:55,210,00:05:32,00:02:31,00:01:01,00:08:45,11.83%
Manager3,7/5/2019,Queue2,Agent30,Internal,1,0,0,00:01:22,00:00:00,00:01:01,00:04:14,4,00:01:22,00:00:00,00:01:01,00:02:07,0.13%
Manager3,7/5/2019,Queue2,Agent30,Outbound,13,0,0,01:13:22,00:18:40,00:12:04,01:57:36,118,00:05:39,00:02:04,00:00:56,00:08:24,6.81%
Manager4,7/5/2019,Queue2,Agent36,Inbound,72,0,0,07:18:24,01:58:19,01:10:13,10:38:23,638,00:06:05,00:02:28,00:00:59,00:08:31,16.48%
Manager4,7/5/2019,Queue2,Agent36,Internal,3,0,0,00:06:30,00:02:19,00:03:03,00:11:52,12,00:02:10,00:02:19,00:01:01,00:03:57,0.24%
Manager4,7/5/2019,Queue2,Agent36,Outbound,20,0,0,03:41:07,00:24:51,00:18:41,04:41:22,281,00:11:03,00:02:29,00:00:59,00:12:47,8.31%
Manager5,7/5/2019,Queue3,Agent45,Inbound,116,1,0,10:44:55,04:57:24,01:44:23,17:47:34,1068,00:05:34,00:03:25,00:00:54,00:09:07,24.04%
Manager5,7/5/2019,Queue3,Agent45,Internal,5,0,0,00:08:21,00:00:00,00:03:34,00:11:55,12,00:01:40,00:00:00,00:00:43,00:02:23,0.31%
Manager5,7/5/2019,Queue3,Agent45,Outbound,12,0,0,01:16:59,00:23:16,00:06:25,02:01:53,122,00:06:25,00:03:19,00:00:43,00:10:09,2.87%
Manager5,7/5/2019,Queue3,Agent47,Inbound,155,0,0,10:52:00,02:23:39,02:27:04,16:11:32,972,00:04:12,00:02:46,00:00:58,00:06:00,24.36%
Manager5,7/5/2019,Queue3,Agent47,Internal,4,0,0,00:08:36,00:03:04,00:04:01,00:16:33,17,00:02:09,00:01:32,00:01:00,00:04:08,0.32%
Manager5,7/5/2019,Queue3,Agent47,Outbound,9,0,0,00:53:19,00:01:29,00:07:32,01:09:35,70,00:05:55,00:00:45,00:00:50,00:07:44,1.99%
Manager5,7/5/2019,Queue3,Agent49,Inbound,51,0,0,07:54:08,00:30:02,00:45:44,09:38:21,578,00:09:18,00:01:09,00:00:55,00:10:55,17.82%
Manager5,7/5/2019,Queue3,Agent49,Internal,12,0,0,01:08:05,00:00:00,00:11:23,01:31:57,92,00:05:40,00:00:00,00:00:57,00:07:04,2.56%
Manager5,7/5/2019,Queue3,Agent49,Outbound,21,0,0,03:59:53,00:12:11,00:17:38,04:59:28,299,00:11:25,00:01:44,00:00:53,00:13:37,9.02%
Manager1,7/6/2019,Queue1,Agent2,Inbound,142,0,1,10:00:08,03:00:45,02:18:51,15:52:00,952,00:04:14,00:01:33,00:01:00,00:06:39,22.66%
Manager1,7/6/2019,Queue1,Agent2,Internal,6,0,0,00:08:28,00:01:28,00:05:29,00:22:55,23,00:01:25,00:01:28,00:00:55,00:03:16,0.32%
Manager1,7/6/2019,Queue1,Agent2,Outbound,13,0,0,00:57:34,00:08:17,00:12:05,01:33:55,94,00:04:26,00:00:55,00:01:00,00:06:43,2.17%
Manager1,7/6/2019,Queue1,Agent8,Inbound,62,1,0,10:03:58,03:04:55,01:01:25,14:17:31,858,00:09:44,00:03:18,00:00:59,00:13:50,22.94%
Manager1,7/6/2019,Queue1,Agent8,Internal,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,0,00:00:00,00:00:00,00:00:00,00:00:00,0.00%
Manager1,7/6/2019,Queue1,Agent8,Outbound,6,0,1,01:49:11,00:18:28,00:05:09,02:20:38,141,00:18:12,00:09:14,00:00:52,00:20:05,4.15%
Manager2,7/6/2019,Queue1,Agent12,Inbound,105,0,0,09:43:32,03:47:25,01:44:21,15:43:20,943,00:05:33,00:02:24,00:01:00,00:08:39,21.88%
